,id,Predicao
189,3.61554874067869e+37,88193.12363547094
190,2.34127326236134e+38,94907.81505341025
191,2.80305492068078e+38,113008.59056752907
192,2.06680675239217e+38,50361.17131809964
193,3.38819821210509e+38,108522.057723143
194,2.04709679839831e+38,228586.11308211603
195,9.08754324584213e+37,221804.10806725023
196,2.75475573967873e+38,107806.3133646585
197,1.35798733167447e+38,51707.62498221375
198,1.64677103649984e+37,72158.77081953074
199,1.54737869680607e+38,113194.97618797187
200,2.75775611271881e+38,87741.13790266424
201,6.04520511616484e+37,95557.1925805855
202,5.55739827903913e+37,79985.9410028101
203,2.53718454255114e+38,79237.0509871615
204,3.14064790115053e+38,135203.0641646253
205,1.89570492320793e+38,214673.63242922138
206,2.38252616049217e+37,85240.50488308286
207,2.02301262511978e+38,99593.29312200498
208,1.04239568090079e+38,129782.37769339133
209,1.18155484109908e+38,186777.24866211292
210,2.55279298803366e+38,103487.92273146946
211,2.0571308089174e+38,96603.72997025523
212,2.71567936429803e+38,138798.9944746897
213,8.35003130402629e+37,132896.1111827371
214,1.99825580750147e+38,119234.44217640681
215,3.55036607091605e+37,90460.64113415986
216,1.36744533749502e+38,49954.67550986381
217,1.46461487875438e+37,238535.2934376562
218,1.75456875639756e+38,56015.78118843829
219,1.71887264709983e+38,67953.93128989772
220,5.575201071375e+36,223844.1285684802
221,1.11243995712778e+37,254590.3101671854
222,2.78012921215945e+38,195430.0048030481
223,1.27163062492495e+38,44496.97587736288
224,3.02695598952433e+38,84228.49826384615
225,3.39163194157299e+38,36325.31962052958
226,2.53179630755522e+38,146757.71198362022
227,1.07540865078806e+38,123706.46461272871
228,2.02747226890809e+38,143173.12804199243
229,1.9847894460128e+38,171399.35904512432
230,2.86842543879735e+38,57498.0521857933
231,1.43789229725002e+38,149921.3921850502
232,7.82018545890307e+37,158781.41834755332
233,7.15398180433849e+37,29069.472057631876
234,1.23838437268533e+38,78319.28977517161
235,1.65334355852046e+38,146621.78413653688
236,1.64847888876547e+38,89196.01269606508
237,1.01135033363139e+38,130290.69189054999
238,1.4137436198231e+38,52392.817787237196
239,5.15013649744145e+37,66212.51348668324
240,3.33098681727869e+38,93317.10752287027
241,8.02343784336974e+37,85686.63566811886
242,2.97673004618655e+38,119201.40402051601
243,2.04724813217968e+38,70332.42393117517
244,1.64732854026285e+38,140676.16608575382
245,6.54453528356116e+37,63517.66352911034
246,1.25195180397772e+38,44608.90985742358
247,2.81257928188831e+38,143092.72586171684
248,7.27602019972911e+37,283940.03918437735
249,1.44585264635919e+38,81740.41553597547
250,1.09409243019479e+38,136942.53207445322
251,6.69760337413163e+37,62950.937570827955
252,1.15854473798371e+38,207200.1624131046
253,2.32720943751601e+38,78570.30478481534
254,3.23041358526122e+38,63473.35990022418
255,1.89571065590119e+38,173633.12807006517
256,2.78830396664534e+38,83111.7000913468
257,3.00984310880819e+38,98282.42514333484
258,1.73248095429072e+38,122212.14669699482
259,1.29039911398138e+38,118584.89142275178
260,1.46454092270544e+38,83035.29935700572
261,1.29592620248405e+38,51042.13221895915
262,5.51787163380649e+37,136788.42008219715
263,1.88552232778524e+38,42650.64358947062
264,6.8738777473678e+37,139562.4967353745
265,1.43650065470937e+38,69312.97909549047
266,2.17143375116427e+38,70666.55477025396
267,2.85857547045199e+38,75238.24594840304
268,1.35307513104369e+38,68199.8953055061
269,2.90335172999639e+36,77258.33614387923
270,2.35485459871309e+38,129820.85452326323
271,2.96017386177026e+38,217744.5184474523
272,2.1292953283587e+38,166864.1280792734
273,4.47920531888046e+37,85127.31582647901
274,2.49680012909723e+38,124809.86476497007
275,1.88132402142981e+38,75920.79955597785
276,2.43258499219043e+38,110316.72300146193
277,2.97502384825462e+38,196091.79797827688
278,2.04840517104165e+37,141445.00501974765
279,2.53948032676146e+38,73762.48290979321
280,9.82005883536891e+37,90372.13069260652
281,1.41227914772088e+37,86022.6898233731
282,2.0859824808993e+38,65909.82027860373
283,2.98475622302531e+38,147131.99952770866
284,2.58878866653441e+36,116278.18842998939
285,9.71262866605111e+36,101345.32130818734
286,4.29670266502212e+37,114534.06241818974
287,3.31810071519527e+38,193153.43962526304
288,2.85315356430762e+38,127928.59386850815
289,1.47573383959504e+38,140051.1023531392
290,1.7365177669505e+38,143999.3860016118
291,2.28352591086464e+37,80192.31653342291
292,1.63335522228145e+38,81577.29595384575
293,7.95808648376974e+37,105070.74456145288
294,1.80937220716942e+37,55969.082029649035
295,1.63127155367196e+38,210747.75474852053
296,8.26992712744738e+37,36405.387181464845
297,1.1989809223571e+38,70218.98399823406
298,6.8120108316829e+37,210729.81417124814
299,5.44995991808237e+37,130557.99808855054
300,6.31511796301022e+37,165590.50000286754
301,1.45333654310498e+38,87666.53860303498
302,3.36202983245746e+38,169474.16519959542
303,8.02765873093748e+37,52308.15164627956
304,2.11510309891117e+38,131042.23461692622
305,7.80285717014355e+37,234385.9864479757
306,1.13813549074392e+38,102171.2447168064
307,4.29768576642911e+36,116491.08716220027
308,2.36242654532845e+37,38205.570266539755
309,4.04000719868999e+37,66106.49655893583
310,9.05894430951058e+37,40808.03502639104
311,6.49303201595409e+37,83679.00181042515
312,3.19957631812806e+38,157324.2285854647
313,1.85473026310374e+38,110623.33564285388
314,1.98280088122233e+38,141853.55791326595
315,2.91324486703807e+38,211858.64792664011
316,2.52398412139115e+38,124230.70803631983
317,1.6151379212305e+38,78850.66524383028
318,1.33941859718052e+38,93953.96351559341
319,2.36698763821887e+38,127047.92977384554
320,2.20897024275644e+38,61830.621813200356
321,1.25219498777135e+38,123729.32906658156
322,2.25236262665838e+38,64711.62168206372
323,1.0286702695924e+38,229754.56448062166
324,3.34671611250424e+38,107533.99455934454
325,2.02238857962075e+38,63112.70759769914
326,2.94826381461538e+38,100506.36222510951
327,1.34053582412896e+38,58861.50489914845
328,6.95661453655532e+37,100801.07969144879
329,1.50522366131828e+38,64643.27819796131
330,7.22507834036208e+37,73772.19373176989
331,1.49743770509507e+38,77362.2211604318
332,9.63371969406448e+37,180064.20359693258
333,1.01203276212024e+38,134239.44376049726
334,3.1248253943168e+37,133404.7501835363
335,2.35397138909236e+37,73363.05579805622
336,1.19322438176104e+38,119495.9374556912
337,1.60148422500349e+38,149886.8376478348
338,1.75024054306603e+38,41444.22604352864
339,2.61523753462729e+38,85477.85603410291
340,1.28976127984583e+38,101892.41804233607
341,2.33048716786272e+38,98846.52830106778
342,1.74511354619462e+38,200600.8610420576
343,2.26725547755504e+38,71711.04181968971
344,3.7652492323093e+37,117877.31838823028
345,2.0821493924703e+38,237974.91574430017
346,2.41049905561862e+38,92602.59885353065
347,3.09355085650997e+38,163552.49649284405
348,2.10728588879522e+38,124493.99310083954
349,2.51083960652402e+38,76154.49464583132
350,3.25886745540209e+37,76316.12622691941
351,1.86179222591093e+38,149769.91460355223
352,2.78569731943591e+37,61802.5462622825
353,3.29445361760243e+38,112392.11567878425
354,6.02856702681501e+37,63854.14434852289
355,2.39904779609265e+38,154813.93757481876
356,2.31650690900163e+38,65192.099540207724
357,3.21482777312909e+38,85651.85516439663
358,9.0621921514849e+37,65842.41139127528
359,2.76639800720598e+38,109708.20624591075
360,3.55996383999214e+37,105434.28847665292
361,2.72428218641207e+38,157623.06015414852
362,1.38274348085449e+37,62708.77976860557
363,2.79109446575198e+38,111474.06582235832
364,3.21479234739908e+38,116172.06963275987
365,1.74226979497698e+38,77188.89996467435
366,1.82865986909959e+38,52998.18176780278
367,1.72437796940895e+38,128103.80710758157
368,2.82030584629451e+38,88472.73502363049
369,8.24284500052246e+37,105877.22957823111
370,6.10241204103647e+37,58095.94052622035
371,9.64338140242807e+37,329966.70676723594
372,3.12462858501804e+37,101248.21742576238
373,2.45585367744756e+38,86259.75033777219
374,2.3739497825999e+38,123149.54772571038
375,3.34096094956643e+38,180322.01441099323
376,3.06266746511331e+38,92071.81923754996
377,2.51860337105667e+38,39963.740415824504
378,2.51653768642785e+38,222945.29802625178
379,2.91620155159733e+38,133210.56941728268
380,3.2708049359751e+38,77645.14415424857
381,2.44422386314672e+38,58137.003086669414
382,1.70462664291315e+38,125718.54063301597
383,2.57989218701519e+38,96423.71110005473
384,3.31374419574041e+38,141782.90291844832
385,2.30730449841349e+37,70138.92294539238
386,4.29973978972799e+37,144045.44023828176
387,6.32980959559901e+37,94520.41667417233
388,2.97497593148569e+38,93009.59233735845
389,3.03445302866133e+38,75894.18834349996
390,3.22861063233554e+38,59753.12155125802
391,4.8527108152221e+37,216627.86548544667
392,7.5117505424078e+37,99583.69691101013
393,1.16018537774967e+38,130625.13378249612
394,1.35383065058255e+38,187148.68420697202
395,4.75740775802884e+37,88876.03591691662
396,6.45979382998259e+36,123631.1234455396
397,9.51068605324728e+37,59720.145090132275
398,2.87826407687099e+37,79945.3717700469
399,2.62977950922453e+38,186430.6827295381
400,1.74071088075748e+38,83327.04390085085
401,1.24671737261089e+38,182045.27053529225
402,2.69337118762467e+38,156917.6545123171
403,2.09259198101109e+38,56611.265769193975
404,1.39370578642362e+38,50051.776079188756
405,2.89941365432809e+37,87520.49607053671
406,2.9325829762181e+38,86812.44675968144
407,2.72381528732508e+38,259139.56922655256
408,3.07874037903053e+38,91473.979678235
409,1.14021850146525e+38,157428.92707337462
410,8.54359995460191e+37,129654.6345321018
411,1.03119620189893e+38,256734.44112355364
412,3.1456154338918e+38,113363.95095417913
413,2.39141765600935e+38,80799.3143213303
414,7.66979640334572e+37,116711.90580392217
415,2.64305253634443e+38,46618.279865933306
416,1.31551992554677e+38,137077.73945574628
417,1.9883745819974e+38,98332.92287581535
418,1.59709089640309e+38,89981.70493814099
419,2.40435520661011e+38,81685.06270917144
420,2.37164398166653e+37,69198.4050171016
421,2.97198590332052e+38,74020.1100396169
422,1.97440825275921e+38,55651.504331430115
423,1.80745679040798e+38,98599.50782992848
424,1.19990119986468e+38,133850.58793432076
425,6.94580226421705e+36,83992.88947657881
426,6.31047353714627e+37,92725.31539968993
427,2.68014220097092e+38,81744.47591994323
428,8.20193134912761e+36,78208.80864649893
429,2.9342411504906e+38,64801.257465373026
430,1.97527187648268e+38,142171.58642117123
431,2.41005170925789e+38,128454.8638450474
432,2.47539232104409e+38,144054.19829725262
433,2.02615412439834e+38,138917.1459799433
434,2.92921571396805e+38,168776.83034982954
435,1.0214655464352e+38,123730.78266207961
436,2.04594591089767e+38,118029.59026568914
437,1.6446567793948e+38,100877.82012396771
438,3.13502068069833e+38,54548.57183978846
439,2.35768787164618e+38,74601.48811921275
440,5.54823659715274e+37,59646.13836469573
441,2.74510050161826e+38,238100.73977392583
442,2.62354354853492e+38,97692.53721891216
443,2.25178758495725e+38,61069.30157240393
444,2.04835397801258e+38,46455.17093965049
445,1.20967717512667e+38,121018.67806382678
446,6.93844681689792e+37,178559.37593399052
447,1.72353782416662e+38,81274.21032426335
448,9.36643779732718e+37,125501.32581189652
449,3.36962307751087e+38,218770.63716620955
450,2.23211215527692e+38,67277.46378899645
451,1.87613432585728e+38,142132.01914001393
452,2.96796692720149e+38,72371.6192229715
453,2.96694309736193e+38,87456.24452056702
454,6.2668871867764e+37,66861.59461691305
455,5.83136467195189e+36,87862.60375009252
456,2.63520175526383e+38,52089.845100303755
457,9.39130475547253e+37,132207.54295281353
458,1.87792144573873e+38,134583.7237986012
459,7.71937272704706e+37,100215.56959520062
460,9.32448639503052e+37,95828.4575397486
461,4.5554261791996e+37,121337.26538381718
462,1.45627501098448e+38,93787.42091765077
463,2.76147028044265e+38,217004.37875446767
464,1.01810035134786e+38,121114.21201559834
465,3.23649586881187e+38,101529.0636050429
466,2.40863300038824e+38,149256.06813850242
467,1.73259610703588e+38,119470.45248792759
468,2.10905950392861e+38,93600.27101486687
469,1.2812357354409e+38,119481.2089432444
470,5.53310537451023e+37,63776.02896925344
471,4.89246681549308e+37,161654.9878596076
472,9.82244738812415e+37,55266.85269216375
473,1.46073654579418e+37,130780.9938772713
474,1.67709308386275e+38,74038.52490191876
475,2.81031027492928e+38,134640.55088237918
476,3.17149933610832e+38,133504.12649715587
477,1.11873775427756e+38,123743.46907332652
478,2.17328503000519e+37,175390.3115228887
479,1.79559082498078e+38,136837.77410656423
480,2.56602505649871e+38,82816.63509570662
481,2.28377042239118e+37,139916.17771527809
482,1.53159405405938e+38,171154.53577415284
483,6.80465885784525e+37,132504.12116627602
484,5.46715174193703e+37,120844.61854209792
485,9.07334763373795e+37,128848.17039822879
486,7.48297557566271e+37,70838.49793814817
487,1.13699792614803e+38,167457.6078342887
488,3.09367485301631e+37,102750.31842223644
489,2.86718433484587e+38,73978.7647017619
490,5.30409052385214e+37,219425.5639162487
491,2.27799093612016e+38,124748.14014849311
492,1.05984803437282e+38,134306.1347116677
493,1.36216515618315e+38,92190.86741997376
494,3.13923828364562e+38,94834.3845576002
495,2.56535569668688e+38,75151.45124541377
496,1.61276830978411e+38,79659.24649459044
497,1.93023133616328e+38,219060.61275766641
498,4.51237795530903e+36,98324.19128491628
499,2.4145167326229e+38,106300.59738559522
500,3.33137917729421e+38,59778.51685845294
501,1.22104160214166e+36,88043.93128990979
502,1.76930432600281e+37,110814.33857100304
503,2.33874613249501e+38,82834.22488690315
504,2.94239181834342e+37,103611.21815802176
505,1.23067147644698e+38,130959.23239253613
506,6.75763900472205e+37,79355.70651566195
507,3.36003013146988e+38,77342.54363457218
508,7.09510999960191e+37,148480.28909005344
509,1.51224142156186e+38,111322.47976742426
510,1.46803890080797e+38,129120.00054887075
511,2.54871287756695e+37,179992.09051398624
512,3.06159349104268e+38,51918.880376491004
513,2.33291875187806e+38,163910.46084937704
514,1.03649543423223e+38,54271.039678736684
515,2.70419948556221e+38,82978.11273111711
516,1.53143792449153e+38,89236.02157959643
517,2.30242894518258e+38,115134.47251758543
518,3.19099264280577e+38,71779.76674092426
519,1.46492844261498e+38,61280.33776976834
520,1.63251387522305e+38,110765.05854154407
521,2.53008578191097e+37,111753.14685430689
522,5.56331876769248e+37,131831.10456226664
523,4.91994234970822e+37,65770.75034029462
524,2.32357932937097e+38,86512.6699711089
525,1.79483086047331e+38,200637.28996038236
526,2.93730314180431e+37,123311.0773845355
527,1.07534969967686e+38,93936.41692190952
528,1.20571815096626e+38,80504.3471011516
529,7.42115860718963e+36,130600.35908106905
530,2.38931719318297e+38,115769.91472172708
531,2.02740346843306e+38,145764.03746819
532,1.6689349456841e+37,245448.25500474303
533,1.48012297211569e+38,84624.21418901747
534,1.28134122255386e+38,97072.9510865644
535,1.67571214511516e+38,130578.21453651885
536,1.84011296344462e+38,99770.58882786466
537,1.69465487970916e+38,146804.30673489033
538,1.30361622420383e+38,61280.67979952158
539,3.31939185720524e+38,155918.16723849368
540,8.75694859180886e+37,284307.90964847535
541,2.30770798992268e+38,289292.0993027264
542,2.67366593531094e+38,54223.27926420092
543,1.99926103285675e+38,156520.1446640593
544,2.66968967193173e+38,66109.44703860716
545,1.67826333249432e+38,105009.96633935506
546,1.08079317452072e+38,62650.19440948178
547,9.16841142607545e+36,104491.83659451955
548,2.20379336042208e+38,69033.66457260332
549,8.5409792209302e+37,101810.6494628752
550,1.08315930477246e+38,95389.45640517405
551,1.38178784399745e+38,75374.41560749688
552,1.09448753225848e+38,141556.0902678519
553,4.81016564656229e+37,216796.49163848866
554,2.32801260678107e+38,75905.92202412675
555,1.12833514130234e+38,104489.33145345536
556,9.38482052727103e+36,59644.925167004854
557,3.15097976795297e+38,194467.6857417843
558,3.12987999748196e+38,140459.88890430602
559,2.83651273349744e+38,84023.82719056834
560,1.91707011347213e+38,145141.12489487702
561,1.06126552952767e+38,135687.7780491141
562,2.62257703451875e+38,127088.82255738732
563,2.55899024359694e+38,105860.31819210989
564,1.1416380167541e+38,100568.79259846633
565,3.01845691767161e+38,140510.33250017662
566,9.23990799948294e+37,141907.4747012773
567,1.58804745485988e+38,66443.34796018558
568,3.18699126633889e+38,272906.5032746063
569,2.97113933456367e+38,226226.3084327869
570,2.00474866821927e+38,133746.69498513703
571,2.23364885293845e+38,134270.62026196436
572,3.24259604829407e+38,117490.35689824808
573,3.04251078569827e+38,76981.82426667759
574,8.59377338056338e+37,178446.4174880294
575,1.08988859207308e+38,185310.63076333568
576,4.78488247713953e+37,87946.3791306666
577,2.62530606945227e+38,236613.96015153977
578,8.56558861516705e+37,132055.9784743294
579,2.98184819601131e+38,144243.96511677428
580,9.54087897586224e+37,105337.85585305729
581,1.22922019966644e+38,73636.80029250433
582,6.18357856964809e+36,56956.61107281581
583,2.74289386281548e+38,91320.64011548979
584,3.47268447294028e+37,142075.73825154116
585,8.45864872479066e+37,90277.68205188235
586,1.20720460409397e+38,81599.72020819981
587,1.77428445547268e+38,51183.29408290863
588,1.15727112823962e+38,137627.0079666908
589,3.39528554109159e+38,97563.92620170715
590,1.12278505536089e+38,50389.459682137865
591,1.50655854973961e+38,75929.69604229652
592,2.05140978981549e+38,233324.8035080828
593,1.43222924043442e+38,28021.650361710257
594,2.22242097176001e+38,144484.53677276743
595,1.85476235461315e+38,146674.18333751694
596,2.47942554202834e+37,180338.8438021009
597,1.70386853337925e+38,70958.7634814439
598,8.95993377968878e+37,96217.3450801175
599,1.32628385969591e+38,86043.79175782816
600,2.09256260831814e+38,87229.80099970353
601,2.99146289036887e+38,131345.27950661522
602,9.21400141500818e+37,160506.00704446872
603,2.26355025621852e+38,80388.18663355219
604,1.11623792219171e+38,66259.26159850962
605,4.62376324617598e+37,150692.58964111388
606,6.16955333615809e+37,153611.92477177325
607,1.17251161372699e+38,69451.76645264191
608,1.62614583266159e+38,68630.99597589805
609,1.82560755361395e+37,64669.36823258409
610,6.26545929313773e+37,174159.53735041548
611,1.3420283066559e+38,218160.83697934597
612,2.14663508190128e+37,50258.78626832212
613,1.97898324935814e+38,147651.48037332355
614,2.18822826497051e+38,70933.34697188035
615,1.92658336119531e+38,69593.70695777242
616,2.23774110559714e+38,63816.57703029232
617,1.52491369298184e+37,163441.9266254617
618,1.30656210153993e+38,77178.00031776352
619,1.66391612744862e+38,141887.5625241937
620,2.80509122589601e+38,76381.68897980027
621,5.02238464292549e+37,123198.4979643739
622,4.39257996296667e+37,165514.5097479756
623,3.3750249790405e+38,38545.11429340111
624,2.88295058279943e+38,132387.44740888948
625,2.80534277282576e+38,89505.80041050883
626,2.58119514855432e+38,79628.46673787593
627,9.77283481260152e+36,209972.14341121085
628,6.62200667103156e+37,188789.29333791425
629,1.10727436952411e+38,154328.23546209114
630,3.27459637510857e+38,154494.41211171035
631,1.80902441541917e+38,148521.95699709567
632,1.95646360202006e+38,97822.9790140165
633,1.09843078212424e+37,164442.33016488104
634,7.68851418756629e+37,84104.94807526238
635,5.51370058057465e+37,65027.24223063173
636,7.6761833385223e+37,54072.87765748729
637,2.62777752576421e+38,85016.21056937905
638,1.07836276518637e+38,68745.22858435709
639,1.64706530572775e+38,138039.83151570254
640,1.45636524351214e+38,178467.52526666666
641,9.00116073841553e+37,81684.54619548687
642,3.20130605102555e+37,63953.17231225563
643,5.81322500693772e+37,93502.92127518069
644,2.6029913191978e+38,303965.3454515285
645,1.84335110908305e+38,91779.96216242193
646,2.85609111316912e+38,85712.66262306606
647,2.51285943387521e+38,327042.5583903933
648,3.02864442564466e+38,112136.13346508393
649,2.10195564817765e+38,74158.25685587761
650,1.76242774880698e+38,89526.1598066086
651,3.05349260229463e+38,152351.46652707222
652,3.06130767528755e+38,165024.79794390654
653,1.77930325763688e+38,42119.85987756658
654,6.4758506056774e+37,75159.92117767774
655,1.26257881433965e+38,102373.32623710282
656,4.555043840483e+37,154484.41173930748
657,2.89636635413122e+38,128351.56283496265
658,2.31679144052465e+38,48484.529302050825
659,1.91391336220553e+38,86455.48040548107
660,4.99098973014175e+37,169573.61595403368
661,3.36903809994643e+38,58722.96042409751
662,4.04368279564954e+37,80551.22660902944
663,2.10353392882468e+38,167373.07682866228
664,2.0892795201792e+38,88020.996089219
665,6.82286488174809e+37,143643.50442706118
